sku,gross_quantity,cancelled_quantity,cancelled_revenue_local,gross_revenue_local,cancel_rate_qty,cancel_rate_revenue
J0187-KR-S,967,1,563.0,3176.0,0.001034126163391934,0.1772670025188917
J0187-KR-XL,964,0,0.0,2052.0,0.0,0.0
J0187-KR-XS,966,0,0.0,3207.0,0.0,0.0
J0187-KR-XXL,964,0,0.0,2075.0,0.0,0.0
J0187-KR-XXXL,962,0,0.0,879.0,0.0,0.0
J0188-KR-L,1174,0,0.0,2344.0,0.0,0.0
J0188-KR-XS,587,0,0.0,984.0,0.0,0.0
J0188-KR-XXL,1172,0,0.0,1176.0,0.0,0.0
J0188-KR-XXXL,588,0,0.0,1555.0,0.0,0.0
J0189-TP-L,447,0,0.0,3020.0,0.0,0.0
J0189-TP-M,447,0,0.0,3357.0,0.0,0.0
J0189-TP-S,440,0,0.0,1416.0,0.0,0.0
J0189-TP-XL,450,0,0.0,4255.0,0.0,0.0
J0189-TP-XS,438,0,0.0,759.0,0.0,0.0
J0189-TP-XXL,454,1,307.0,5530.0,0.0022026431718061676,0.05551537070524412
J0189-TP-XXXL,443,0,0.0,2369.0,0.0,0.0
J0190-TP-L,487,2,705.0,6680.0,0.004106776180698152,0.10553892215568862
J0190-TP-M,1,0,0.0,345.0,0.0,0.0
J0190-TP-S,7,0,319.05,2779.05,0.0,0.11480541911804393
J0190-TP-XL,471,0,0.0,940.0,0.0,0.0
J0190-TP-XS,2,0,0.0,690.0,0.0,0.0
J0190-TP-XXXL,472,0,0.0,1163.0,0.0,0.0
J0192-TP-S,3,0,0.0,949.0,0.0,0.0
J0192-TP-XL,706,0,0.0,1906.0,0.0,0.0
J0192-TP-XS,702,0,0.0,700.0,0.0,0.0
J0192-TP-XXL,704,0,0.0,1308.0,0.0,0.0
J0193-SET-XXXL,1,0,0.0,674.0,0.0,0.0
J0194-DR-L,6075,0,0.0,9765.0,0.0,0.0
J0194-DR-M,5096,0,0.0,5862.0,0.0,0.0
J0194-DR-S,3017,0,0.0,2982.0,0.0,0.0
J0194-DR-XL,3993,0,0.0,4799.0,0.0,0.0
J0194-DR-XXL,3995,0,0.0,6169.0,0.0,0.0
J0194-DR-XXXL,978,0,0.0,3197.0,0.0,0.0
J0195,1,0,0.0,612.5,0.0,0.0
J0195-TP-L,1892,0,0.0,2493.0,0.0,0.0
J0195-TP-M,1227,0,0.0,1841.0,0.0,0.0
J0195-TP-S,1229,0,0.0,3231.0,0.0,0.0
J0195-TP-XL,1893,0,0.0,3164.0,0.0,0.0
J0195-TP-XS,1228,0,0.0,2536.0,0.0,0.0
J0195-TP-XXL,1892,0,0.0,2505.0,0.0,0.0
J0195-TP-XXXL,1895,0,0.0,4581.0,0.0,0.0
J0196,4,0,0.0,1695.0,0.0,0.0
J0196-TP-L,4382,0,1274.28,14025.28,0.0,0.09085594013096351
J0196-TP-M,2227,0,424.76,9700.76,0.0,0.04378626004560467
J0196-TP-S,1762,0,0.0,3662.0,0.0,0.0
J0196-TP-XL,3304,0,424.76,11248.76,0.0,0.0377606065024056
J0196-TP-XS,1715,0,0.0,2259.0,0.0,0.0
J0196-TP-XXL,2779,1,469.0,7797.0,0.0003598416696653472,0.060151340259074
J0196-TP-XXXL,593,0,424.76,4292.76,0.0,0.098947996160978
J0197-TP-L,5199,0,0.0,16557.0,0.0,0.0
J0197-TP-M,4619,1,625.0,19087.0,0.00021649707728945658,0.032744800125740034
J0197-TP-S,4580,0,0.0,9086.0,0.0,0.0
J0197-TP-XL,3481,0,0.0,11102.0,0.0,0.0
J0197-TP-XS,1714,0,0.0,3483.0,0.0,0.0
J0197-TP-XXL,1721,1,625.0,7270.0,0.0005810575246949448,0.0859697386519945
J0197-TP-XXXL,2311,1,1464.24,11761.24,0.00043271311120726956,0.12449707683883672
J0198,1,0,0.0,562.5,0.0,0.0
J0198-TP-L,2830,0,0.0,11197.0,0.0,0.0
J0198-TP-M,2287,5,3125.0,24794.0,0.0021862702229995625,0.12603855771557634
J0198-TP-S,2260,0,0.0,7137.0,0.0,0.0
J0198-TP-XL,2272,2,1414.0,14794.0,0.0008802816901408451,0.09557928890090578
J0198-TP-XS,1129,0,0.0,3172.0,0.0,0.0
J0198-TP-XXL,4509,0,595.24,5688.24,0.0,0.10464396720250904
J0198-TP-XXXL,3479,0,595.24,9840.24,0.0,0.060490394543222525
J0199-SET-M,601,0,0.0,591.0,0.0,0.0
J0199-SET-S,601,0,0.0,591.0,0.0,0.0
J0199-SET-XL,2,0,0.0,949.0,0.0,0.0
J0199-SET-XS,603,0,0.0,1541.0,0.0,0.0
J0199-SET-XXL,5,0,0.0,2440.0,0.0,0.0
J0199-SET-XXXL,12,0,0.0,5311.0,0.0,0.0
J0201,2,0,0.0,1125.0,0.0,0.0
J0201-TP-L,5736,0,1190.48,15624.48,0.0,0.07619325571155008
J0201-TP-M,6865,0,1785.72,17285.72,0.0,0.10330608155170858
J0201-TP-S,4555,0,0.0,6350.0,0.0,0.0
J0201-TP-XL,4029,1,1220.24,15469.24,0.0002482005460412013,0.07888170330281255
J0201-TP-XS,2261,0,0.0,6608.0,0.0,0.0
J0201-TP-XXL,3436,0,595.24,10756.24,0.0,0.05533904040817238
J0201-TP-XXXL,2851,2,1494.0,10138.0,0.0007015082427218519,0.1473663444466364
J0202-TP-L,3904,0,0.0,8503.0,0.0,0.0
J0202-TP-M,3420,0,0.0,8008.0,0.0,0.0
J0202-TP-S,1306,0,0.0,4553.0,0.0,0.0
J0202-TP-XL,4673,0,0.0,8471.0,0.0,0.0
J0202-TP-XS,1220,0,0.0,1779.0,0.0,0.0
J0202-TP-XXL,4607,1,519.0,8289.0,0.00021706099413935315,0.06261310170104958
J0202-TP-XXXL,1412,1,499.0,3374.0,0.000708215297450425,0.14789567279193835
J0203-TP-L,3648,0,0.0,7208.0,0.0,0.0
J0203-TP-M,2396,1,568.0,5768.0,0.00041736227045075126,0.09847434119278779
J0203-TP-S,2395,1,568.0,5420.0,0.0004175365344467641,0.1047970479704797
J0203-TP-XL,3645,0,0.0,5288.0,0.0,0.0
J0203-TP-XS,4288,0,1081.9,8128.9,0.0,0.13309303841848222
J0203-TP-XXL,1228,0,0.0,2306.0,0.0,0.0
J0203-TP-XXXL,2481,0,0.0,4150.0,0.0,0.0
J0204,6,0,0.0,4425.0,0.0,0.0
J0204-TP-L,754,0,713.33,6502.33,0.0,0.10970375234723553
J0204-TP-M,1538,1,751.0,8363.0,0.0006501950585175553,0.08980031089322013
J0204-TP-S,8,0,0.0,5998.0,0.0,0.0
J0204-TP-XL,1502,0,0.0,7288.0,0.0,0.0
J0204-TP-XS,5,0,0.0,3747.0,0.0,0.0
J0204-TP-XXL,9,0,0.0,6747.0,0.0,0.0
J0204-TP-XXXL,11,1,1464.33,9542.33,0.09090909090909091,0.1534562313397252
J0205-TP-L,1020,0,0.0,1764.0,0.0,0.0
J0205-TP-M,1022,0,0.0,2530.0,0.0,0.0
J0205-TP-S,9,0,0.0,3579.0,0.0,0.0
J0205-TP-XL,1982,0,368.57,6960.57,0.0,0.05295112325571038
J0205-TP-XS,5,0,0.0,1923.0,0.0,0.0
J0205-TP-XXL,1037,1,1124.1399999999999,9162.14,0.0009643201542912247,0.1226940430947355
J0205-TP-XXXL,2036,0,0.0,2405.0,0.0,0.0
J0207,6,0,0.0,5147.5,0.0,0.0
J0207-DR-L,1563,1,885.0,11208.0,0.0006397952655150352,0.07896145610278373
J0207-DR-M,1552,0,0.0,1520.0,0.0,0.0
J0207-DR-S,3963,0,0.0,12425.0,0.0,0.0
J0207-DR-XL,3236,0,0.0,13620.0,0.0,0.0
J0207-DR-XS,6,0,0.0,5998.0,0.0,0.0
J0207-DR-XXL,2376,0,0.0,12380.0,0.0,0.0
J0207-DR-XXXL,9,1,1168.0,8195.0,0.1111111111111111,0.14252593044539352
J0208-DR-L,2132,0,0.0,7433.0,0.0,0.0
J0208-DR-M,2131,0,0.0,6875.0,0.0,0.0
J0208-DR-S,755,1,599.0,5116.0,0.0013245033112582781,0.11708365910867866
J0208-DR-XL,2128,0,0.0,4742.0,0.0,0.0
J0208-DR-XXL,1380,0,0.0,4162.0,0.0,0.0
J0208-DR-XXXL,6,0,0.0,3838.0,0.0,0.0
J0209-DR-L,1410,0,686.67,15628.67,0.0,0.043936560180744745
J0209-DR-M,711,0,0.0,6128.0,0.0,0.0
J0209-DR-S,710,0,686.66,6598.66,0.0,0.10406052137858292
J0209-DR-XL,1415,0,686.67,8195.67,0.0,0.08378448619819978
J0209-DR-XS,709,0,0.0,4666.0,0.0,0.0
J0209-DR-XXL,708,0,842.86,4615.86,0.0,0.18260085877821253
J0209-DR-XXXL,4,0,686.66,3734.66,0.0,0.183861449235004
J0210-DR-L,3700,0,0.0,7772.0,0.0,0.0
J0210-DR-M,5440,1,837.0,10553.0,0.0001838235294117647,0.07931393916421871
J0210-DR-S,1832,1,783.0,14543.0,0.0005458515283842794,0.05384033555662518
J0210-DR-XL,4599,1,783.0,18256.0,0.00021743857360295715,0.04289000876424189
J0210-DR-XL1J0210-DR-XL,878,0,0.0,877.0,0.0,0.0
J0210-DR-XS,5,0,0.0,4419.0,0.0,0.0
J0210-DR-XXL,3711,0,0.0,17064.0,0.0,0.0
J0210-DR-XXXL,1771,0,797.14,7328.14,0.0,0.10877794365282321
J0211-DR-L,5648,1,1418.05,10038.05,0.00017705382436260624,0.1412674772490673
J0211-DR-M,2427,0,0.0,6016.0,0.0,0.0
J0211-DR-S,2426,0,0.0,5231.0,0.0,0.0
J0211-DR-XL,2426,0,0.0,5329.0,0.0,0.0
J0211-DR-XS,822,0,0.0,1540.0,0.0,0.0
J0211-DR-XXL,2427,1,699.0,6081.0,0.00041203131437989287,0.11494819930932412
J0211-DR-XXXL,817,0,0.0,3675.0,0.0,0.0
J0212,6,0,0.0,4650.0,0.0,0.0
J0212-DR-L,4620,4,3725.0,17653.0,0.0008658008658008658,0.21101229252818218
J0212-DR-M,3092,0,0.0,11577.0,0.0,0.0
J0212-DR-S,1535,0,0.0,5877.0,0.0,0.0
J0212-DR-XL,3873,0,753.33,22234.33,0.0,0.03388138972480844
J0212-DR-XS,783,0,0.0,1618.0,0.0,0.0
J0212-DR-XXL,3082,0,753.33,9165.33,0.0,0.0821934398434099
J0212-DR-XXXL,795,0,0.0,17105.0,0.0,0.0
J0213,6,0,0.0,3225.0,0.0,0.0
J0213-TP-L,2879,4,2555.0,26329.0,0.0013893713094824591,0.09704128527479206
J0213-TP-M,2825,1,599.0,26969.0,0.00035398230088495576,0.022210686343579665
J0213-TP-S,606,0,0.0,13866.0,0.0,0.0
J0213-TP-XL,1754,5,3154.0,23353.0,0.0028506271379703536,0.13505759431336445
J0213-TP-XS,2,0,0.0,1198.0,0.0,0.0
J0213-TP-XXL,1099,3,1797.0,14071.0,0.00272975432211101,0.12770947338497618
J0213-TP-XXXL,24,2,1435.0,16179.0,0.08333333333333333,0.08869522220161938
J0214-TP-L,4784,0,0.0,5746.0,0.0,0.0
J0214-TP-M,4839,1,495.0,6302.0,0.00020665426741062204,0.07854649317676927
J0214-TP-S,1379,0,0.0,1883.0,0.0,0.0
J0214-TP-XL,2758,0,0.0,3712.0,0.0,0.0
J0214-TP-XS,2082,0,0.0,2124.0,0.0,0.0
J0214-TP-XXL,6864,0,0.0,7774.0,0.0,0.0
J0214-TP-XXXL,4134,0,0.0,5122.0,0.0,0.0
J0215-BL-L,13,1,545.0,6759.0,0.07692307692307693,0.08063322976771711
J0215-BL-M,19,1,1064.05,10510.05,0.05263157894736842,0.10124119295341126
J0215-BL-S,13,0,1038.1,8452.1,0.0,0.12282154730776965
J0215-BL-XL,12,0,1038.1,7978.1,0.0,0.1301186999410887
J0215-BL-XXL,21,0,0.0,13374.0,0.0,0.0
J0216,5,0,0.0,2812.5,0.0,0.0
J0216-BL-L,17,0,0.0,8920.0,0.0,0.0
J0216-BL-M,14,1,1815.48,9204.48,0.07142857142857142,0.19723873591989988
J0216-BL-S,19,1,625.0,12082.0,0.05263157894736842,0.05172984605197815
J0216-BL-XL,19,0,0.0,11213.0,0.0,0.0
J0216-BL-XXL,17,0,595.24,10798.24,0.0,0.05512379795225889
J0217-BL-L,30,0,633.33,20908.33,0.0,0.030290797973821917
J0217-BL-M,35,4,4695.9,24288.9,0.11428571428571428,0.19333522720254928
J0217-BL-S,27,1,2564.99,20670.99,0.037037037037037035,0.1240864612676993
J0217-BL-XL,29,2,1290.0,20212.0,0.06896551724137931,0.06382347120522462
J0217-BL-XXL,1242,0,0.0,11561.0,0.0,0.0
J0219-BL-L,13,0,0.0,8502.0,0.0,0.0
J0219-BL-M,24,2,2440.48,15460.48,0.08333333333333333,0.15785279629093016
J0219-BL-S,15,0,2281.92,12007.92,0.0,0.19003457717906183
J0219-BL-XL,13,0,2321.91,10787.91,0.0,0.2152326076135229
J0219-BL-XXL,21,1,625.0,13543.0,0.047619047619047616,0.0461493022225504
J0220-BL-L,7,0,595.24,4970.24,0.0,0.11976081637908834
J0220-BL-M,10,0,0.0,6457.0,0.0,0.0
J0220-BL-S,8,1,625.0,5488.0,0.125,0.11388483965014577
J0220-BL-XL,14,0,0.0,9482.0,0.0,0.0
J0220-BL-XXL,9,0,0.0,4963.0,0.0,0.0
J0223-SKD-XXXL,1,0,0.0,1181.0,0.0,0.0
J0224,8,0,0.0,14527.5,0.0,0.0
J0224-SKD-L,3726,0,0.0,3684.0,0.0,0.0
J0224-SKD-M,3729,0,0.0,8236.0,0.0,0.0
J0224-SKD-S,3726,0,0.0,3700.0,0.0,0.0
J0224-SKD-XL,3728,0,0.0,6862.0,0.0,0.0
J0224-SKD-XS,3729,0,0.0,7983.0,0.0,0.0
J0224-SKD-XXL,3729,0,0.0,8220.0,0.0,0.0
J0224-SKD-XXXL,3731,0,0.0,10406.0,0.0,0.0
J0225-SKD-L,6956,1,1284.0,10754.0,0.0001437607820586544,0.1193974335131114
J0225-SKD-M,10434,0,0.0,15534.0,0.0,0.0
J0225-SKD-S,6958,1,1284.0,12156.0,0.00014371945961483184,0.10562685093780849
J0225-SKD-XL,6954,0,0.0,9454.0,0.0,0.0
J0225-SKD-XS,3480,0,0.0,8572.0,0.0,0.0
J0225-SKD-XXL,6956,0,0.0,12273.0,0.0,0.0
J0225-SKD-XXXL,3478,0,0.0,5866.0,0.0,0.0
J0226-SKD-L,3728,0,0.0,6736.0,0.0,0.0
J0226-SKD-M,3726,0,0.0,3760.0,0.0,0.0
J0226-SKD-S,3726,0,0.0,3814.0,0.0,0.0
J0226-SKD-XL,3727,0,0.0,5299.0,0.0,0.0
J0226-SKD-XS,3727,0,0.0,5397.0,0.0,0.0
J0226-SKD-XXL,9319,3,4497.0,15491.0,0.0003219229531065565,0.2902975921502808
J0226-SKD-XXXL,3730,0,1338.39,11218.39,0.0,0.1193032155237962
J0228,7,0,0.0,14612.5,0.0,0.0
J0228-SKD-L,2,0,0.0,3389.0,0.0,0.0
J0228-SKD-M,11,1,1613.0,18144.0,0.09090909090909091,0.08889991181657848
J0228-SKD-S,6272,0,0.0,19659.0,0.0,0.0
J0228-SKD-XL,10,0,0.0,16688.0,0.0,0.0
J0228-SKD-XS,1,0,0.0,1669.0,0.0,0.0
J0228-SKD-XXL,6,1,1691.0,10088.0,0.16666666666666666,0.16762490087232354
J0228-SKD-XXXL,10,1,1698.0,16951.0,0.1,0.10017108135213262
J0229-SKD-L,2,0,0.0,2378.0,0.0,0.0
J0229-SKD-S,1,0,0.0,1249.0,0.0,0.0
J0229-SKD-XL,1,0,0.0,1189.0,0.0,0.0
J0229-SKD-XXL,3,2,2490.0,3735.0,0.6666666666666666,0.6666666666666666
J0229-SKD-XXXL,2,0,0.0,2838.0,0.0,0.0
J0230,16,0,0.0,20777.5,0.0,0.0
J0230-SKD-L,17386,19,27938.95,327710.95,0.001092833314160819,0.08525485645200442
J0230-SKD-M,12003,33,44088.2,551374.2,0.002749312671832042,0.07996057849641859
J0230-SKD-S,7615,20,31112.14,493872.14,0.0026263952724885093,0.06299634557235806
J0230-SKD-XL,1586,18,25071.58,260452.58,0.011349306431273645,0.09626159203337514
J0230-SKD-XS,4535,9,10918.86,226602.86,0.001984564498346196,0.048185005255450004
J0230-SKD-XXL,7256,4,7702.9,127284.9,0.0005512679162072767,0.06051699769572039
J0230-SKD-XXXL,25,0,4292.85,30815.850000000002,0.0,0.13930655815108134
J0231-SKD-L,7,0,0.0,8676.0,0.0,0.0
J0231-SKD-M,10,1,1298.0,12565.0,0.1,0.10330282530839634
J0231-SKD-S,6,0,0.0,7618.0,0.0,0.0
J0231-SKD-XL,18,0,1143.75,23213.75,0.0,0.04927036777771795
J0231-SKD-XS,1,0,0.0,1238.0,0.0,0.0
J0231-SKD-XXL,6,0,1105.36,8440.36,0.0,0.13096123862015363
J0231-SKD-XXXL,21,0,1105.36,26564.36,0.0,0.04161063921735739
J0232-SKD-L,2554,0,1083.04,6094.04,0.0,0.17772118332009634
J0232-SKD-M,1,0,0.0,1199.0,0.0,0.0
J0232-SKD-S,2,0,0.0,2412.0,0.0,0.0
J0232-SKD-XL,1281,0,1070.54,8407.54,0.0,0.1273309434150774
J0232-SKD-XS,1,1,1213.0,1213.0,1.0,1.0
J0232-SKD-XXL,5,0,0.0,6101.0,0.0,0.0
J0232-SKD-XXXL,2,0,0.0,2427.0,0.0,0.0
J0233-SKD-L,1440,0,0.0,13110.0,0.0,0.0
J0233-SKD-M,11,0,1159.82,15498.82,0.0,0.07483279372236079
J0233-SKD-S,11,0,0.0,14158.0,0.0,0.0
J0233-SKD-XL,8,1,2458.8199999999997,11551.82,0.125,0.21285130827869544
J0233-SKD-XS,4,0,0.0,5196.0,0.0,0.0
J0233-SKD-XXL,7,1,2458.8199999999997,10252.82,0.14285714285714285,0.23981889860545683
J0233-SKD-XXXL,12,2,2598.0,15457.0,0.16666666666666666,0.16807918742317396
J0234-SKD-L,1226,0,0.0,29535.0,0.0,0.0
J0234-SKD-M,13,0,2008.92,17095.92,0.0,0.11750873892718264
J0234-SKD-S,15,2,2372.0,17640.0,0.13333333333333333,0.13446712018140589
J0234-SKD-XL,26,0,1058.93,29176.93,0.0,0.03629340029948319
J0234-SKD-XS,5,0,0.0,5952.0,0.0,0.0
J0234-SKD-XXL,1216,0,1083.04,18885.04,0.0,0.05734909748668787
J0234-SKD-XXXL,18,0,3200.9,24445.9,0.0,0.13093811232149358
J0235-SKD-L,2499,0,0.0,3665.0,0.0,0.0
J0235-SKD-M,2501,0,0.0,5771.0,0.0,0.0
J0235-SKD-S,2500,0,0.0,4760.0,0.0,0.0
J0235-SKD-XL,2500,0,0.0,4780.0,0.0,0.0
J0235-SKD-XS,1,0,0.0,1089.0,0.0,0.0
J0235-SKD-XXL,2498,0,0.0,2614.0,0.0,0.0
J0235-SKD-XXXL,2498,0,0.0,2606.0,0.0,0.0
J0236-SKD-L,5204,3,4558.2,62389.2,0.0005764796310530361,0.07306072204804678
J0236-SKD-M,7651,0,2605.71,33308.71,0.0,0.07822908782717794
J0236-SKD-S,2717,1,949.0,48870.0,0.000368052999631947,0.019418866380192346
J0236-SKD-XL,6571,4,5577.62,63099.62,0.0006087353523055851,0.08839387622302637
J0236-SKD-XS,1390,4,4619.1,23584.1,0.0028776978417266188,0.1958565304590805
J0236-SKD-XXL,2719,3,8132.39,55354.39,0.0011033468186833395,0.146914996263169
J0236-SKD-XXXL,46,0,3580.0,45350.0,0.0,0.07894156560088203
J0237-SKD-L,7785,0,0.0,12893.0,0.0,0.0
J0237-SKD-M,7978,0,0.0,11797.0,0.0,0.0
J0237-SKD-S,6286,0,0.0,6228.0,0.0,0.0
J0237-SKD-XL,4729,2,2512.0,12536.0,0.00042292239374074856,0.200382897255903
J0237-SKD-XS,3252,0,0.0,3296.0,0.0,0.0
J0237-SKD-XXL,6199,0,0.0,12755.0,0.0,0.0
J0237-SKD-XXXL,11100,0,2343.75,18315.75,0.0,0.1279636378526678
J0238,9,0,0.0,16603.0,0.0,0.0
J0238-LCD-L,9694,0,0.0,19044.0,0.0,0.0
J0238-LCD-M,1758,0,0.0,1706.0,0.0,0.0
J0238-LCD-S,1,0,2319.64,4917.639999999999,0.0,0.4716978062647937
J0238-LCD-XL,6,0,0.0,11764.0,0.0,0.0
J0238-LCD-XS,1,0,0.0,2442.0,0.0,0.0
J0238-LCD-XXXL,2,0,0.0,3970.0,0.0,0.0
J0239,11,0,0.0,14217.5,0.0,0.0
J0239-SKD-L,7009,1,4878.459999999999,38066.46,0.00014267370523612499,0.12815638753905667
J0239-SKD-M,9871,0,5878.57,38999.57,0.0,0.15073422604403072
J0239-SKD-S,2820,0,0.0,14326.0,0.0,0.0
J0239-SKD-XL,5488,0,4817.86,46232.86,0.0,0.10420856507687389
J0239-SKD-XS,1375,0,4591.07,18911.07,0.0,0.24277156184182067
J0239-SKD-XXL,2821,0,6958.92,22867.92,0.0,0.3043092681800531
J0239-SKD-XXXL,14,0,1143.75,19400.75,0.0,0.05895390642114351
J0240,1,0,0.0,1490.0,0.0,0.0
J0240-SKD-L,1761,0,0.0,4969.0,0.0,0.0
J0240-SKD-M,1766,1,1593.0,13100.0,0.0005662514156285391,0.1216030534351145
J0240-SKD-S,1760,0,0.0,3375.0,0.0,0.0
J0240-SKD-XL,1762,0,0.0,5024.0,0.0,0.0
J0240-SKD-XS,3521,1,1593.0,8381.0,0.00028401022436807724,0.19007278367736546
J0240-SKD-XXL,1761,0,0.0,4953.0,0.0,0.0
J0240-SKD-XXXL,1764,0,0.0,9742.0,0.0,0.0
J0241,7,0,0.0,8680.0,0.0,0.0
J0241-SKD-L,5229,0,0.0,8769.0,0.0,0.0
J0241-SKD-M,7968,1,1258.0,16522.0,0.0001255020080321285,0.07614090303837308
J0241-SKD-S,4038,0,0.0,10655.0,0.0,0.0
J0241-SKD-XL,5239,1,1338.0,22085.0,0.0001908761213972132,0.060584106859859634
J0241-SKD-XS,1410,0,0.0,4087.0,0.0,0.0
J0241-SKD-XXL,2631,0,4635.700000000001,13879.7,0.0,0.333991368689525
J0241-SKD-XXXL,4,1,1338.0,5352.0,0.25,0.25
J0242,18,0,0.0,20527.5,0.0,0.0
J0242-SKD-L,20303,2,2198.0,25928.0,9.850760971285031e-05,0.0847732181425486
J0242-SKD-M,13529,1,1166.0,16976.0,7.391529307413703e-05,0.0686852026390198
J0242-SKD-S,12280,0,0.0,24397.0,0.0,0.0
J0242-SKD-XL,13426,0,0.0,13586.0,0.0,0.0
J0242-SKD-XS,13609,0,0.0,17703.0,0.0,0.0
J0242-SKD-XXL,16280,0,0.0,20211.0,0.0,0.0
J0242-SKD-XXXL,7991,1,1279.0,9473.0,0.00012514078338130396,0.13501530666103664
J0243,5,0,0.0,5202.0,0.0,0.0
J0243-DR-L,7239,0,951.43,24186.43,0.0,0.03933734742994315
J0243-DR-M,9102,2,2892.29,33943.29,0.00021973192704900023,0.08520947733705247
J0243-DR-S,6148,0,0.0,29393.0,0.0,0.0
J0243-DR-XL,11675,0,951.43,38926.43,0.0,0.024441748190111447
J0243-DR-XS,6186,0,0.0,10751.0,0.0,0.0
J0243-DR-XXL,9476,1,2400.43,20075.43,0.00010552975939214858,0.11957053970948567
J0243-DR-XXXL,6260,0,1788.58,31891.58,0.0,0.05608314169445351
J0244,2,0,0.0,2950.0,0.0,0.0
J0244-SKD-L,6515,2,4652.719999999999,96020.72,0.0003069838833461243,0.04845537504821875
J0244-SKD-M,2523,4,16847.1,75919.1,0.0015854141894569957,0.22190858426930768
J0244-SKD-S,37,5,11318.01,48558.01,0.13513513513513514,0.23308224533913147
J0244-SKD-XL,2500,1,7944.75,42595.75,0.0004,0.18651508659901517
J0244-SKD-XS,8,1,1164.0,9778.0,0.125,0.11904274902843118
J0244-SKD-XXL,2611,0,0.0,13676.0,0.0,0.0
J0244-SKD-XXXL,35,3,4822.21,43565.21,0.08571428571428572,0.11068946987745497
J0245,8,0,0.0,8662.5,0.0,0.0
J0245-SKD-L,2358,0,0.0,21748.0,0.0,0.0
J0245-SKD-M,2351,0,0.0,14385.0,0.0,0.0
J0245-SKD-S,7,0,0.0,8079.0,0.0,0.0
J0245-SKD-XL,2353,0,0.0,15790.0,0.0,0.0
J0245-SKD-XS,2,0,0.0,1133.0,0.0,0.0
J0245-SKD-XXL,6,0,0.0,6995.0,0.0,0.0
J0245-SKD-XXXL,7,0,0.0,7996.0,0.0,0.0
J0246,3,0,0.0,3937.5,0.0,0.0
J0246-SKD-L,6435,0,0.0,7724.0,0.0,0.0
J0246-SKD-M,7858,0,0.0,10672.0,0.0,0.0
J0246-SKD-S,5295,0,0.0,8032.0,0.0,0.0
J0246-SKD-XL,3964,0,0.0,4030.0,0.0,0.0
J0246-SKD-XS,1307,0,0.0,2393.0,0.0,0.0
J0246-SKD-XXL,3964,0,0.0,3976.0,0.0,0.0
J0246-SKD-XXXL,5293,0,0.0,6647.0,0.0,0.0
J0247-SKD-L,6,0,740.0,5531.0,0.0,0.13379135780148255
J0247-SKD-M,6995,3,2331.0,19515.0,0.00042887776983559683,0.11944657955418908
J0247-SKD-S,11,1,777.0,7919.0,0.09090909090909091,0.09811844929915393
J0247-SKD-XS,2336,0,0.0,8848.0,0.0,0.0
J0247-SKD-XXL,3,0,0.0,2417.0,0.0,0.0
J0247-SKD-XXXL,6,0,0.0,4748.0,0.0,0.0
J0248,2,0,0.0,2025.0,0.0,0.0
J0248-KR-DPT-L,12,1,999.0,10947.0,0.08333333333333333,0.09125787887092354
J0248-KR-DPT-M,9,2,1656.0,7863.0,0.2222222222222222,0.21060663868752386
J0248-KR-DPT-S,6,0,0.0,4560.0,0.0,0.0
J0248-KR-DPT-XL,7,1,854.0,5559.0,0.14285714285714285,0.15362475265335493
J0248-KR-DPT-XS,5,0,0.0,4705.0,0.0,0.0
J0248-KR-DPT-XXL,12,0,0.0,10657.0,0.0,0.0
J0248-KR-DPT-XXXL,8,0,0.0,7403.0,0.0,0.0
J0248-SET-L,2252,0,0.0,2204.0,0.0,0.0
J0248-SET-M,4504,0,0.0,4454.0,0.0,0.0
J0248-SET-S,4504,0,0.0,4454.0,0.0,0.0
J0248-SET-XL,2252,0,0.0,2204.0,0.0,0.0
J0248-SET-XS,2252,0,0.0,2250.0,0.0,0.0
J0248-SET-XXL,2252,0,0.0,2204.0,0.0,0.0
J0248-SET-XXXL,4504,0,0.0,4454.0,0.0,0.0
J0249,8,0,0.0,6847.5,0.0,0.0
J0249-SKD-L,4165,2,1878.0,14353.0,0.0004801920768307323,0.13084372605030306
J0249-SKD-M,5192,0,0.0,5195.0,0.0,0.0
J0249-SKD-S,2079,0,0.0,3962.0,0.0,0.0
J0249-SKD-XL,2083,0,0.0,7690.0,0.0,0.0
J0249-SKD-XS,6234,0,0.0,8196.0,0.0,0.0
J0249-SKD-XXL,6233,0,0.0,9075.0,0.0,0.0
J0249-SKD-XXXL,4154,0,0.0,6050.0,0.0,0.0
J0250-SKD-L,3122,1,725.0,9130.0,0.00032030749519538755,0.07940854326396495
J0250-SKD-M,2080,1,725.0,5042.0,0.0004807692307692308,0.14379214597381992
J0250-SKD-XL,2084,0,0.0,6590.0,0.0,0.0
J0250-SKD-XS,0,0,0.0,0.0,0.0,0.0
J0250-SKD-XXL,5,0,0.0,3679.0,0.0,0.0
J0250-SKD-XXXL,8,0,690.48,5841.48,0.0,0.11820292117750981
J0251-SKD-L,1,0,0.0,763.0,0.0,0.0
J0251-SKD-M,5,0,0.0,3717.0,0.0,0.0
J0251-SKD-S,3,0,0.0,2213.0,0.0,0.0
J0251-SKD-XL,3118,0,0.0,6176.0,0.0,0.0
J0251-SKD-XS,4,0,0.0,2976.0,0.0,0.0
J0251-SKD-XXL,2,0,0.0,1488.0,0.0,0.0
J0251-SKD-XXXL,5,1,725.0,2900.0,0.2,0.25
